id,video_url,New URL,Status
Fop0uM7hTJ-LutGydqCGIg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707727617893-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
PKK8qiRhSBaJKIzzid7Llw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707729799015-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
OBYmeRuyT5KvSx3h7hQDFg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707219302049-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
S2Yao8VORiSEtqaF3HbgpQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707390133402-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
URIfBqltST2KqDTANRAsqQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706695084744-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
PRSyX1kwQJSF6NMhS6DSlA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706634969682-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
LYNjZDjOTveFTPYUUvEdtg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707397660082-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
aWnaeh4ZT4-zAukdEPj_Rg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707400488337-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
DnrzTwtfS46zHrQEHAB0AA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707388628098-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
Ax3CXwNmTv67jfITcpId5A,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706619034106-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
REGYGbkMSjO4Vbff3Ql62A,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707728692462-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
TQddIsk-TmaGzIWZ01f_zg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707515852096-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
Mu4RoMu2Sf6KgU1YQOvrWw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707406783753-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
SNmtXgnrTie_32iAN-9GwQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707513499441-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
JgEdLBziSwupoe50rc5bPg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707213798501-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
E1vFHhV3QeKRkopTdG-alA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707319853687-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
FDEG8K9iSF2m8XnD2rEm4w,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707227297785-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
XkhzPr5kTXuG5LTqawZy4A,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707211974891-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
bGwxA4KJSEaSjqSTuZvQXw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706285057858-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
bRcaSZInSFC5fQfqmAEJKw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706541428079-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
XmLxQjfbTUuVRsI0_-mwpQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706537130588-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
XUCN_GPES72Tg8UqyH-dsw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706696215838-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
GL6BG5kRQHynBV6kSYNYWA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706700659924-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
NuieokfSTuCaNjM1f33lJA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706288521623-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
d9WwnEcmSY20VzewCx4NKQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706619034106-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
cGtwh3q3SNawe56-heLtIw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707399454424-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
W4cjd-ZnRpuYZuIp8i9Lyg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706697752670-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
auzuO9mCRHaiRKX_22InIw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707319121953-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
XUww8ikaRYCpg-B1bUbdjA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707220405661-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
EBf94LiOTd214YXqQ9xwiA,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707510641489-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
VEA6iR6FQvK0bWHTGpuqMQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707511635201-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
dWTOFMb8SoebLLkpbsWiaw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707512526502-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
SoDmsACyTYmRXm-YIDrczg,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706283875181-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
JsiwKynEQAmE-BiWVa67Bw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706536205074-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
RIEAzP16THiZN_O4iYqllw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706540585527-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
OVIUHj1sTAiWePS_9OlJEQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706620265074-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
S3WHwbxIRGmYXtpkgMq7Ag,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706633765657-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
FPnayM3QQXqz01lqzuPoTQ,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1706614396650-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
fW2budlASzO4lgzcVKx1Lw,https://video-cdn.fuze.us/RUynwtzUrzNT7A0r6SPmMt38uhD3/video-1707228985130-RUynwtzUrzNT7A0r6SPmMt38uhD3.mp4,,Pending
Ur0ZeQyAT8S7PqAPPJ-ang,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707742794588-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Y_Hx8ySdTLykLGxLeRVrzw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707742438232-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Oajv1hGaSh-7yWtSxI00TQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707735066912-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
eswHppw1RBivhLYxJQ_l8Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707739834300-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
TXStAxK_TDiTeVtTuoJ3Hg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707739159739-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
UkwFCxquTRGkQAn-tFH6PA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707720784427-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
PtyH4umjTEKog7Aww4qjzQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707718969035-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
RlbdkL9PTYKspQzJ0E2R6Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707731650596-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
C9EK9nS1QWO7WNgrf8-x4Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707719276309-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
dNPTkS4NQYibn7n83v6Oug,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707732822096-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
WiZVClq0RsqHp3_T3G38Ww,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707720356788-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
PTUsEda8S9yo1IUe1PrKdw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707740005708-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
RxpXiPh5SwqLH1htfK8vgQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707736232784-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
RWklUeRoSCK-JJFLlNTlYw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707721465746-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
QiP1nuXgT0aSSCJwWpL1Cg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707733984644-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
FVV3SBo-Tyi-cU_2n1HPAg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707739329647-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
YRL26pwISoaKC59pKt0jFg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707719107647-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
YCFwI0ASSe2nix2KRQjDOQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707813663236-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
WM_7GrpUSXK1QxYRMmHl7Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707813588591-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
WHijaLW2QRGyXfBkOMnGQg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707813488884-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
BDKwz8TgRZyZ3cKlHk5XQA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707813412023-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
JYCFdtLHRJimi00FZ3mW2Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707813317197-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
IxeHNitwRhi6ayhGXnDA8g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810621598-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
D-Ic3dEnQlyyHV6o0aPryA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810701420-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
b9l337f6RjmK2PaXsBkP2w,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810516696-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
R5e454NbT46rLHXeV5C2zw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810309070-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
a8_UjbdaQiKjWsEdG7Njjw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810207161-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
RsNYBxQPSaG2xevDZfZ8QA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707810085064-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
X7HkE7-UScWcuEnpJKEX-w,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707809431188-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
WprMuqdRTFe18DiAxVjAzA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707808638540-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
MvnwC2ZGTAmO-wkRXeby1Q,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707808278981-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
E516YDPwShiCcBN4pDly3w,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707808202055-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
AEd1Em3YSFGXlYj23gmCRw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707808114743-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
J8ySXPzhT4SIuFD__DTPVw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707808037630-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
VJ8qZABbQLq0SVNlSGjWJA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707807945864-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
HkS3gxymSmW539YB3Ebseg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707807662568-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
X0tP4F-USlm7geF1ZAhFhw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707807478410-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
UNn12cTnSLeIMptUUPOxpg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806557213-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
R_RU0--0QPymfjdPuB5uPg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806481592-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
NPr3QZCiQbS58AgwpQYSdA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806410039-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
A1rXRIicTCi5i57R21SLPw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806333809-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
KVJQzkJNTZKCqhPIinZABA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806154809-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
J8p91uw0TWu71NDj12Anog,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707806006761-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
fgXpbXgrRqKzcgw-A3hDWw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707805842736-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
AG3XorHeTGiPkXt8tipBbg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804971379-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
cHpfgQseRX2dnxFtezjrvQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804870393-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ZF02gssQTh-jVJP0u27M2g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804781563-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
P9-3bp_PTUCHHvHey8uVCg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804708226-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ePAEz3vGS5KNnGJ4pZpp8A,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804631854-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
IRXZXRizSm-51lWbkqTFlw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804540040-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
bSTOBFZ3RGa7sc1wPZICEQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804321648-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
RqtmG-QOTZa2-i61vKProA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707804040801-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ID9A5pr9RQ6kLdBJHhaEMg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800447615-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
X6jxW0ViT7Kr6u2suxklWA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800355280-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
QtcJTz8AQviIuFKQiW4e5A,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800274490-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Fdc4LT7ZQxOflbEAiC9MUA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800186974-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
NCJD0idhRkG8u9Z0bN3w5g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800102073-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
avNO80BHTgiu9eCBAEcBvQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707800016282-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
fwdD_-B1Ty2Nvp7N78W1Og,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707799908951-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
XUiG9lOnQ2ap370fXwGkvA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707799825477-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
VowFB7jLT3KnLV56jH81OQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707798887147-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
JkqucLGPT5WxxGn4a4andg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707798799857-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
V93RWYmVRsOX6peMtemTbA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707798723875-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Ez-vMwuOQ1Wju1VIY2UnEg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707798558890-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
A3--tbZHS26BXHqihVP-Mw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707798428769-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
e80ftkMUTnSrG6GMKY3KRA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707717977242-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Uqg2vdU9RN6S48ocReYq0w,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707734685930-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
XSyyvwU3SXuhHx7S77FYLA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707734827359-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
Wercf84-SmaNZ1QE3Pn_5g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707736902677-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
DNgEpVImSomwtrn6-Ya9_g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707741561331-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
aJru9uUZSNOE5OOALZpvEw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707740347773-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
PuHALTmgTbOcFXC3ndg2Bw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707744237591-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
LgeTFkGTQ-yzYAkB__mNaQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707662446324-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
TOlJmzN5TCed5NRTr40HXQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707733532863-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
bWjZEU2ZQi6e7kLAMBnPrA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707662302572-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
eS1jJvYORxi5WzlevU1kYg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707734685930-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
LgKT6pq_SRScAKvTNYfXqQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707721593529-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
I1obFy1vTUqsAn5GQP1Gnw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707740194222-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
IQ8yBnkpSqOTfiuPCwG70g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707739722427-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ZI3-dxx0QNqICJEZ_KrulA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707731528112-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
NzLSadFNQ9G7PSaT05SkwQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641446546-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
LfCi3_YGQY2q1qQe_hEb8A,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640274088-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
b2C7GhENT2mgUcxAQ-e1xQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640467231-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
GCQDzPluTQmThFxQOSboYg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707486222279-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
XtR-jE5yRCCMtt5v6O6WYQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707486057663-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
dtA401SmT82eLRQeQbpRqA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707485784729-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
SWyJVVC6QXGkSmjUVpA2JQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707485702071-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
MH2kN1HjRd-bKD4R3ozy-g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
WSshUfPFT7mtxqVGhPIrdg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
cPgZAhMjRNqO9InXeXkBgg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
BULlZ6wnRCaf9IwAJLtdIA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
